full_date,date,hour,real,pred1,pred2,pred3,pred4
2022-07-08 00:00:00,2022-07-07,24.0,149.59,151.26239013671875,147.35569763183594,148.52637114583706,149.23326299938162
2022-07-08 01:00:00,2022-07-08,1.0,161.09,139.98599243164062,153.3162384033203,147.00596109007867,146.80206167413306
2022-07-08 02:00:00,2022-07-08,2.0,149.88,124.07711791992188,141.01820373535156,129.11025636342288,129.4291373390665
2022-07-08 03:00:00,2022-07-08,3.0,129.0,119.33349609375,134.79150390625,123.61422812233776,123.9438015427138
2022-07-08 04:00:00,2022-07-08,4.0,120.89,121.02166748046876,134.1981964111328,122.85540574003016,123.47430609959528
2022-07-08 05:00:00,2022-07-08,5.0,123.0,123.1409149169922,135.55401611328125,122.02658863768885,123.27012581574874
2022-07-08 06:00:00,2022-07-08,6.0,129.99,128.2162322998047,141.64572143554688,130.09987307773645,130.98152610133138
2022-07-08 07:00:00,2022-07-08,7.0,150.56,137.61978149414062,157.33358764648438,142.3386991210147,143.38339911617857
2022-07-08 08:00:00,2022-07-08,8.0,161.0,142.89002990722656,166.28936767578125,139.50996984257495,140.804504989065
2022-07-08 09:00:00,2022-07-08,9.0,161.09,138.16439819335938,160.69638061523438,133.7854635990185,135.95901684578453
2022-07-08 10:00:00,2022-07-08,10.0,140.5,122.65567016601562,137.78785705566406,120.57172639832626,123.41471434577711
2022-07-08 11:00:00,2022-07-08,11.0,133.95,120.31523895263672,134.13323974609375,120.9663751898072,124.04826122857426
2022-07-08 12:00:00,2022-07-08,12.0,145.5,121.98433685302734,136.2350616455078,122.433927223251,124.98841326807334
2022-07-08 13:00:00,2022-07-08,13.0,153.21,127.62299346923828,142.56517028808594,128.1158147044659,130.2184759830662
2022-07-08 14:00:00,2022-07-08,14.0,160.0,130.6337127685547,146.44668579101562,131.93237795609843,132.77408300880057
2022-07-08 15:00:00,2022-07-08,15.0,150.56,129.84681701660156,146.2322540283203,130.95741471856638,131.16591608562237
2022-07-08 16:00:00,2022-07-08,16.0,143.3,128.02105712890625,144.63787841796875,128.1777048929446,128.45244582037748
2022-07-08 17:00:00,2022-07-08,17.0,134.19,128.8048095703125,145.55760192871094,127.66606207109014,128.00516354734842
2022-07-08 18:00:00,2022-07-08,18.0,132.25,128.44833374023438,145.62506103515625,126.870438109933,127.65245171437
2022-07-08 19:00:00,2022-07-08,19.0,130.0,125.8983917236328,144.1502685546875,126.4259740947212,126.62483324684872
2022-07-08 20:00:00,2022-07-08,20.0,145.5,132.3961944580078,150.04779052734375,132.11688487264024,131.90678599606403
2022-07-08 21:00:00,2022-07-08,21.0,165.87,158.533935546875,171.66419982910156,159.9560045997509,160.25880267689314
2022-07-08 22:00:00,2022-07-08,22.0,169.12,170.4267120361328,181.1447296142578,168.74990886954447,169.2575394179273
2022-07-08 23:00:00,2022-07-08,23.0,169.12,169.60687255859375,180.45901489257807,166.64263747924466,166.98840719014387
2022-07-09 00:00:00,2022-07-08,24.0,162.0,153.26795959472656,169.10987854003906,153.8005150673022,153.21057947983968
2022-07-09 01:00:00,2022-07-09,1.0,156.63,167.9076385498047,161.22442626953125,165.58539552748323,163.81674540597393
2022-07-09 02:00:00,2022-07-09,2.0,150.9,161.9506072998047,151.72964477539062,150.9094230731223,149.1069240689261
2022-07-09 03:00:00,2022-07-09,3.0,151.0,154.39266967773438,148.4285125732422,142.87925165868268,141.83691345236082
2022-07-09 04:00:00,2022-07-09,4.0,154.61,152.69021606445312,149.27127075195312,143.53500686476298,142.51003861934268
2022-07-09 05:00:00,2022-07-09,5.0,156.63,153.17091369628906,150.53683471679688,145.16340140011735,144.2307566911863
2022-07-09 06:00:00,2022-07-09,6.0,160.0,155.43524169921875,154.16986083984375,148.40812305230935,146.1758899854851
2022-07-09 07:00:00,2022-07-09,7.0,166.62,157.82925415039062,154.0756378173828,149.86063762926906,146.06548988702752
2022-07-09 08:00:00,2022-07-09,8.0,151.92,155.8416748046875,152.23468017578125,148.1592765897616,145.1575042464072
2022-07-09 09:00:00,2022-07-09,9.0,149.0,151.55137634277344,146.175048828125,140.68659589243907,137.36005757164057
2022-07-09 10:00:00,2022-07-09,10.0,138.4,139.3267364501953,130.53656005859375,122.13433342211565,120.685968653479
2022-07-09 11:00:00,2022-07-09,11.0,134.13,134.89837646484375,125.6455307006836,120.83655054675494,120.61907758515052
2022-07-09 12:00:00,2022-07-09,12.0,134.25,136.11622619628906,127.2962646484375,125.8361018091117,124.27210127738238
2022-07-09 13:00:00,2022-07-09,13.0,137.56,141.11839294433594,132.9643096923828,128.66512834803868,126.5207678295956
2022-07-09 14:00:00,2022-07-09,14.0,139.15,142.89114379882812,135.11831665039062,133.44732968023789,131.12937897534826
2022-07-09 15:00:00,2022-07-09,15.0,138.71,138.811279296875,130.994140625,124.55466775980044,122.9717210099162
2022-07-09 16:00:00,2022-07-09,16.0,134.25,126.1643295288086,120.63665008544922,113.404659538541,113.30698087969604
2022-07-09 17:00:00,2022-07-09,17.0,129.5,121.83527374267578,115.29889678955078,108.15976143581332,108.77927882071911
2022-07-09 18:00:00,2022-07-09,18.0,129.5,122.34114074707033,116.75833892822266,109.8264394797032,110.4191436031134
2022-07-09 19:00:00,2022-07-09,19.0,134.13,133.39202880859375,127.6075439453125,122.7787798541754,122.19683894256706
2022-07-09 20:00:00,2022-07-09,20.0,138.51,149.4633026123047,143.91061401367188,143.11258624394964,143.37001725241046
2022-07-09 21:00:00,2022-07-09,21.0,161.09,167.193603515625,163.4370880126953,167.24338853578348,168.0611287644394
2022-07-09 22:00:00,2022-07-09,22.0,175.56,173.07154846191406,176.0558319091797,173.13688054459195,174.00341646605335
2022-07-09 23:00:00,2022-07-09,23.0,179.85,175.7933807373047,179.3549346923828,177.01646305218333,178.34936325776863
2022-07-10 00:00:00,2022-07-09,24.0,165.0,170.1045684814453,167.59217834472656,167.12932640591686,167.56875088807698
2022-07-10 01:00:00,2022-07-10,1.0,153.95,161.11483764648438,160.3646240234375,153.88610815928692,151.41107421230782
2022-07-10 02:00:00,2022-07-10,2.0,149.99,153.0149383544922,155.83151245117188,148.43807908024775,145.28889453128446
2022-07-10 03:00:00,2022-07-10,3.0,150.0,149.67152404785156,149.5984649658203,145.2164558483955,143.38813276495912
2022-07-10 04:00:00,2022-07-10,4.0,150.0,149.88792419433594,150.4029083251953,145.7066187786919,144.20342541007733
2022-07-10 05:00:00,2022-07-10,5.0,153.14,151.10516357421875,152.09222412109375,148.15636114408525,146.7745965144758
2022-07-10 06:00:00,2022-07-10,6.0,153.95,153.6552276611328,156.10610961914062,154.8346751416463,151.26340776894008
2022-07-10 07:00:00,2022-07-10,7.0,153.14,159.16969299316406,161.51315307617188,158.32025255562428,151.71555906174774
2022-07-10 08:00:00,2022-07-10,8.0,144.01,152.8509521484375,155.48110961914062,149.80032351365085,144.320653578361
2022-07-10 09:00:00,2022-07-10,9.0,125.43,138.1335906982422,139.8343048095703,140.67399979277414,135.4657452613805
2022-07-10 10:00:00,2022-07-10,10.0,119.05,129.71017456054688,128.75619506835938,129.9866738057207,126.43239782697913
2022-07-10 11:00:00,2022-07-10,11.0,116.8,127.01158905029295,125.78231048583984,125.06117336328305,121.80652086500318
2022-07-10 12:00:00,2022-07-10,12.0,118.22,128.3174285888672,127.02058410644533,126.28188831100228,122.34421627215076
2022-07-10 13:00:00,2022-07-10,13.0,120.0,130.61883544921875,130.581787109375,130.21092888408245,125.33277636342116
2022-07-10 14:00:00,2022-07-10,14.0,125.43,132.8342742919922,133.48387145996094,132.07467148154632,127.50474217577744
2022-07-10 15:00:00,2022-07-10,15.0,125.43,134.99913024902344,135.46392822265625,134.22460765336788,129.77674543098342
2022-07-10 16:00:00,2022-07-10,16.0,119.06,131.432861328125,130.80282592773438,126.41711200478358,122.32249793966191
2022-07-10 17:00:00,2022-07-10,17.0,117.54,128.96035766601562,126.15595245361328,115.00955884316949,111.30310945837256
2022-07-10 18:00:00,2022-07-10,18.0,116.62,131.87747192382812,129.92153930664062,121.78364439726076,117.48101278025447
2022-07-10 19:00:00,2022-07-10,19.0,118.22,136.095947265625,134.66378784179688,131.33046906997464,128.88638272480227
2022-07-10 20:00:00,2022-07-10,20.0,122.0,148.33363342285156,148.2628173828125,142.88200887834205,143.0061868757092
2022-07-10 21:00:00,2022-07-10,21.0,153.21,167.33526611328125,167.85682678222656,162.28753423492273,163.8444870177394
2022-07-10 22:00:00,2022-07-10,22.0,171.09,175.43313598632812,182.14671325683597,174.16777791264747,176.13154586139711
2022-07-10 23:00:00,2022-07-10,23.0,184.0,176.5657501220703,184.6093292236328,177.95843420406229,180.1041344402423
2022-07-11 00:00:00,2022-07-10,24.0,166.62,168.58319091796875,172.93109130859375,165.64661200919733,166.03232167304938
2022-07-11 01:00:00,2022-07-11,1.0,164.67,164.82257080078125,154.7301483154297,164.64000043292253,165.67127114603983
2022-07-11 02:00:00,2022-07-11,2.0,158.18,155.97113037109375,147.10018920898438,158.6407496861655,160.8183892677648
2022-07-11 03:00:00,2022-07-11,3.0,153.14,151.03384399414062,141.0585479736328,152.69443842068034,154.5578832831877
2022-07-11 04:00:00,2022-07-11,4.0,135.06,150.0810546875,142.12156677246094,150.5345665930541,152.43634932454614
2022-07-11 05:00:00,2022-07-11,5.0,139.0,153.09339904785156,143.87216186523438,153.70184045590992,155.55775480195305
2022-07-11 06:00:00,2022-07-11,6.0,152.85,159.0289306640625,148.2251434326172,161.2661811225419,163.75169353490733
2022-07-11 07:00:00,2022-07-11,7.0,158.69,168.0594024658203,155.825439453125,176.48686796219016,178.28006043283398
2022-07-11 08:00:00,2022-07-11,8.0,165.84,174.0679168701172,165.51327514648438,184.44618402348488,185.4713440845988
2022-07-11 09:00:00,2022-07-11,9.0,170.0,174.25010681152344,162.40359497070312,179.31285373978798,180.99657640433605
2022-07-11 10:00:00,2022-07-11,10.0,159.51,169.08438110351562,153.38394165039062,171.34077843835473,172.89250251905224
2022-07-11 11:00:00,2022-07-11,11.0,156.56,166.7548370361328,151.31028747558594,171.68427806452283,173.2540103155785
2022-07-11 12:00:00,2022-07-11,12.0,153.36,165.60791015625,153.96311950683594,184.44523861864892,186.0033654602181
2022-07-11 13:00:00,2022-07-11,13.0,157.07,167.75682067871094,156.67405700683594,187.33625871547548,188.0084906618987
2022-07-11 14:00:00,2022-07-11,14.0,157.07,168.4112548828125,159.49598693847656,191.84522181523067,193.1309895838557
2022-07-11 15:00:00,2022-07-11,15.0,153.0,164.58302307128906,155.332763671875,191.5083583081864,193.6008105941263
2022-07-11 16:00:00,2022-07-11,16.0,145.0,161.79043579101562,150.30764770507812,185.58932893592493,187.46729495069488
2022-07-11 17:00:00,2022-07-11,17.0,142.31,159.0845184326172,147.83070373535156,173.6968962828061,175.92832982445077
2022-07-11 18:00:00,2022-07-11,18.0,144.25,158.84153747558594,148.94476318359375,170.65634767861525,174.41933794165897
2022-07-11 19:00:00,2022-07-11,19.0,149.0,161.18118286132812,152.4944610595703,167.1575297230383,169.89782457876416
2022-07-11 20:00:00,2022-07-11,20.0,158.18,168.15045166015625,163.05215454101562,163.31361659369333,163.05750062555109
2022-07-11 21:00:00,2022-07-11,21.0,175.0,177.8103485107422,174.19537353515625,188.3742776761691,187.42542606355957
2022-07-11 22:00:00,2022-07-11,22.0,191.39,180.093994140625,180.2281036376953,192.7216412181721,190.60880029345884
2022-07-11 23:00:00,2022-07-11,23.0,181.01,180.1304473876953,179.58999633789062,189.878553733197,188.40490983367064
2022-07-12 00:00:00,2022-07-11,24.0,160.78,169.55589294433594,165.3138427734375,167.86037182167186,166.77234728167187
2022-07-12 01:00:00,2022-07-12,1.0,169.85,167.87948608398438,168.48065185546875,175.40752831893968,175.47039810674931
2022-07-12 02:00:00,2022-07-12,2.0,150.0,161.3051300048828,157.21849060058594,168.89063880645998,169.79672528245004
2022-07-12 03:00:00,2022-07-12,3.0,144.95,157.82003784179688,152.52125549316406,158.75750176871225,159.76437533027547
2022-07-12 04:00:00,2022-07-12,4.0,127.0,151.34722900390625,146.91070556640625,152.86359640687502,153.59439966378184
2022-07-12 05:00:00,2022-07-12,5.0,123.55,153.3636016845703,148.43873596191406,153.02195426647063,153.5465440690248
2022-07-12 06:00:00,2022-07-12,6.0,127.0,159.5154266357422,154.07125854492188,156.75377486640443,158.34890074124738
2022-07-12 07:00:00,2022-07-12,7.0,140.0,164.03564453125,164.65476989746094,166.29159390633097,168.3804263314612
2022-07-12 08:00:00,2022-07-12,8.0,150.31,168.3934783935547,171.0057373046875,176.5861552056663,178.54121681865428
2022-07-12 09:00:00,2022-07-12,9.0,150.41,167.06399536132812,169.45040893554688,167.65652730723113,170.21472232056576
2022-07-12 10:00:00,2022-07-12,10.0,145.06,162.55015563964844,162.95947265625,168.73899849124157,170.04954349547742
2022-07-12 11:00:00,2022-07-12,11.0,143.94,162.38687133789062,160.04928588867188,158.65771887836843,160.75948637950287
2022-07-12 12:00:00,2022-07-12,12.0,143.94,161.2532196044922,158.93707275390625,158.4193055117956,161.11526846968025
2022-07-12 13:00:00,2022-07-12,13.0,148.2,165.05368041992188,162.68026733398438,161.85397966893615,165.68429510737317
2022-07-12 14:00:00,2022-07-12,14.0,150.0,165.5075225830078,164.34286499023438,169.80162835005868,170.8426222012883
2022-07-12 15:00:00,2022-07-12,15.0,150.41,162.66949462890625,162.09573364257812,167.60872801102985,168.52539301972834
2022-07-12 16:00:00,2022-07-12,16.0,151.86,156.72486877441406,156.38706970214844,160.68278933313474,164.2295538537273
2022-07-12 17:00:00,2022-07-12,17.0,152.37,153.2112579345703,153.7664794921875,167.1375908029257,169.73873788098177
2022-07-12 18:00:00,2022-07-12,18.0,154.01,153.74749755859375,155.8018035888672,166.33470076934788,169.2728052981378
2022-07-12 19:00:00,2022-07-12,19.0,162.69,157.88531494140625,159.3059539794922,167.38563105021544,168.499104116547
2022-07-12 20:00:00,2022-07-12,20.0,175.87,166.35150146484375,171.26580810546875,171.72035114601775,171.77395205923443
2022-07-12 21:00:00,2022-07-12,21.0,196.89,180.6532287597656,187.10110473632807,180.4895645726853,180.00457962818757
2022-07-12 22:00:00,2022-07-12,22.0,201.6,188.35073852539065,195.19876098632807,189.6007361713919,188.89986326259415
2022-07-12 23:00:00,2022-07-12,23.0,200.0,186.6371917724609,192.1138458251953,180.08840956457468,179.31357974481622
2022-07-13 00:00:00,2022-07-12,24.0,177.01,173.4071044921875,176.8953399658203,169.8346082931257,170.25052453479304
2022-07-13 01:00:00,2022-07-13,1.0,171.4,171.44654846191406,175.5332794189453,169.1499026178999,168.80985494282163
2022-07-13 02:00:00,2022-07-13,2.0,161.0,157.5059814453125,157.7918701171875,158.8509896738777,158.8381930055491
2022-07-13 03:00:00,2022-07-13,3.0,150.0,152.8332977294922,153.4311981201172,157.9668578722423,158.1164448610362
2022-07-13 04:00:00,2022-07-13,4.0,145.0,145.26072692871094,148.97125244140625,153.26776526649982,153.52933778086248
2022-07-13 05:00:00,2022-07-13,5.0,151.0,146.27239990234375,148.9488983154297,151.01575937010873,151.1214046427032
2022-07-13 06:00:00,2022-07-13,6.0,160.35,152.35252380371094,153.3533477783203,153.7169325605646,154.62370743534223
2022-07-13 07:00:00,2022-07-13,7.0,149.99,161.00613403320312,167.02833557128906,163.28698059887213,163.66000492188022
2022-07-13 08:00:00,2022-07-13,8.0,171.4,169.35269165039062,182.64764404296875,169.61996053805277,170.0146006532007
2022-07-13 09:00:00,2022-07-13,9.0,168.56,168.3645782470703,180.69346618652344,170.1879740620358,169.27998940221676
2022-07-13 10:00:00,2022-07-13,10.0,153.06,158.3875274658203,168.72927856445312,160.48580293527178,161.0807826276991
2022-07-13 11:00:00,2022-07-13,11.0,159.0,156.71957397460938,165.08407592773438,161.64346067026676,161.1002703312899
2022-07-13 12:00:00,2022-07-13,12.0,156.0,154.44976806640625,166.0692901611328,164.60500562388637,164.49177385072045
2022-07-13 13:00:00,2022-07-13,13.0,158.87,159.13121032714844,172.13735961914062,169.07429057974062,169.66329611197008
2022-07-13 14:00:00,2022-07-13,14.0,158.97,162.3303680419922,175.9241943359375,174.92742151285097,174.23235701025885
2022-07-13 15:00:00,2022-07-13,15.0,153.06,157.58236694335938,171.57537841796875,176.29522471073304,176.2470760770261
2022-07-13 16:00:00,2022-07-13,16.0,152.96,153.0848846435547,166.8772735595703,174.53145969396456,175.59795271298444
2022-07-13 17:00:00,2022-07-13,17.0,147.23,151.27627563476562,165.75192260742188,184.38284965736585,185.3283429094072
2022-07-13 18:00:00,2022-07-13,18.0,148.45,150.55943298339844,165.56002807617188,182.79781634184909,183.60184586335032
2022-07-13 19:00:00,2022-07-13,19.0,140.0,159.05130004882812,171.21780395507812,178.50430117269775,178.65421132260116
2022-07-13 20:00:00,2022-07-13,20.0,153.16,172.4579315185547,184.7969512939453,173.98157760464744,174.15702015891313
2022-07-13 21:00:00,2022-07-13,21.0,174.63,190.61155700683597,204.2251434326172,188.06829924310452,188.2823305323197
2022-07-13 22:00:00,2022-07-13,22.0,186.31,197.6582794189453,212.3791961669922,192.0228452101336,193.0683736388232
2022-07-13 23:00:00,2022-07-13,23.0,185.0,198.003662109375,212.4244537353516,193.1148383061697,194.2466831530956
2022-07-14 00:00:00,2022-07-13,24.0,171.4,180.4690399169922,194.8955841064453,177.81016674051745,178.92251186409038
2022-07-14 01:00:00,2022-07-14,1.0,190.0,171.70188903808594,173.2340545654297,170.0386000564729,169.75299181770484
2022-07-14 02:00:00,2022-07-14,2.0,174.56,162.16587829589844,160.7979736328125,164.62296120364786,164.98979056196126
2022-07-14 03:00:00,2022-07-14,3.0,169.03,155.633544921875,155.0313720703125,156.81925267703957,157.47556750360596
2022-07-14 04:00:00,2022-07-14,4.0,162.06,152.2189178466797,152.85467529296875,154.34262024753008,155.79162549107122
2022-07-14 05:00:00,2022-07-14,5.0,163.59,155.2091522216797,155.02561950683594,158.0200614964154,159.17491614417148
2022-07-14 06:00:00,2022-07-14,6.0,169.39,159.92889404296875,156.603759765625,160.5562367492676,161.08093629079465
2022-07-14 07:00:00,2022-07-14,7.0,171.01,159.4063720703125,161.3463592529297,162.57160326763906,163.09230526372522
2022-07-14 08:00:00,2022-07-14,8.0,178.17,167.84022521972656,169.3648223876953,172.1007499368845,171.18542341337047
2022-07-14 09:00:00,2022-07-14,9.0,175.87,166.09185791015625,165.28883361816406,164.06189357991545,163.3710946816078
2022-07-14 10:00:00,2022-07-14,10.0,171.01,157.00930786132812,157.072021484375,159.52813623946187,159.54895513847592
2022-07-14 11:00:00,2022-07-14,11.0,167.43,157.53427124023438,156.4087371826172,163.37824674799913,162.64877685140914
2022-07-14 12:00:00,2022-07-14,12.0,161.96,156.3599090576172,154.65478515625,157.30471059885048,157.3683254260982
2022-07-14 13:00:00,2022-07-14,13.0,163.59,159.46116638183594,158.76588439941406,162.3466646553966,162.66758192439158
2022-07-14 14:00:00,2022-07-14,14.0,164.0,160.5835418701172,160.0453643798828,164.42732569614708,164.7139687430466
2022-07-14 15:00:00,2022-07-14,15.0,162.16,157.74813842773438,157.71994018554688,161.3987561739455,161.89861394568723
2022-07-14 16:00:00,2022-07-14,16.0,159.8,155.8692626953125,154.5587158203125,162.67658426937209,163.34184292831725
2022-07-14 17:00:00,2022-07-14,17.0,155.0,152.42770385742188,151.05348205566406,153.78503128216215,154.55487273061374
2022-07-14 18:00:00,2022-07-14,18.0,143.06,152.010498046875,150.1802215576172,148.55079204393317,151.10900011696268
2022-07-14 19:00:00,2022-07-14,19.0,145.0,148.36160278320312,147.65589904785156,146.634779504224,147.15316335385808
2022-07-14 20:00:00,2022-07-14,20.0,143.06,154.69747924804688,152.8199462890625,147.8013830165478,147.60370170664373
2022-07-14 21:00:00,2022-07-14,21.0,145.0,169.079345703125,170.14952087402344,159.51545236567375,159.21573292855945
2022-07-14 22:00:00,2022-07-14,22.0,163.85,178.53094482421875,182.8010711669922,167.42118185425272,166.9340122928419
2022-07-14 23:00:00,2022-07-14,23.0,154.74,176.7841033935547,180.57534790039065,164.48973451713155,164.28828700846898
2022-07-15 00:00:00,2022-07-14,24.0,140.0,165.25790405273438,164.09890747070312,150.4458198899172,150.47737454697764
2022-07-15 01:00:00,2022-07-15,1.0,145.0,171.30966186523438,159.17822265625,162.3482401562523,162.4096059819102
2022-07-15 02:00:00,2022-07-15,2.0,142.45,161.06639099121094,146.7988739013672,150.1028011702067,150.53004484194767
2022-07-15 03:00:00,2022-07-15,3.0,138.0,155.70529174804688,142.49432373046875,147.67814123803583,148.29602646428728
2022-07-15 04:00:00,2022-07-15,4.0,135.05,154.59925842285156,140.41751098632812,145.56633770346582,146.61423606969817
2022-07-15 05:00:00,2022-07-15,5.0,135.4,157.85055541992188,143.125,149.21032501642344,149.72546915598835
2022-07-15 06:00:00,2022-07-15,6.0,140.0,162.89620971679688,148.2212371826172,152.67611009418482,153.0530351082641
2022-07-15 07:00:00,2022-07-15,7.0,139.99,166.07765197753906,156.09718322753906,157.4736169134969,157.4222463366279
2022-07-15 08:00:00,2022-07-15,8.0,145.0,171.37118530273438,163.5122833251953,164.10901653042802,163.58067320418144
2022-07-15 09:00:00,2022-07-15,9.0,147.9,169.16610717773438,160.06008911132812,162.48918722420473,161.7174824019314
2022-07-15 10:00:00,2022-07-15,10.0,143.06,159.1438751220703,151.17222595214844,156.41695322687667,156.4166384000796
2022-07-15 11:00:00,2022-07-15,11.0,142.45,157.56883239746094,147.22410583496094,154.8073456047547,155.38450839214318
2022-07-15 12:00:00,2022-07-15,12.0,126.0,157.03994750976562,146.71641540527344,155.27274301135634,155.88942073337452
2022-07-15 13:00:00,2022-07-15,13.0,141.94,160.76519775390625,150.85020446777344,157.04659722374586,157.51650090462755
2022-07-15 14:00:00,2022-07-15,14.0,142.94,163.2499542236328,154.38934326171875,160.1558892662143,160.2599233604402
2022-07-15 15:00:00,2022-07-15,15.0,143.06,160.68777465820312,153.77513122558594,160.40069500782863,160.68756492999125
2022-07-15 16:00:00,2022-07-15,16.0,143.06,158.12106323242188,151.49417114257812,160.09210439234812,160.61437533627114
2022-07-15 17:00:00,2022-07-15,17.0,143.15,156.79827880859375,150.11326599121094,161.923612598895,162.2591347329779
2022-07-15 18:00:00,2022-07-15,18.0,143.15,155.5393829345703,149.21446228027344,160.0559306817083,160.03272669957207
2022-07-15 19:00:00,2022-07-15,19.0,143.06,160.0785675048828,151.56582641601562,159.12637122079835,159.36857365382198
2022-07-15 20:00:00,2022-07-15,20.0,149.99,164.8168182373047,158.05567932128906,159.1594455580545,159.20442476231486
2022-07-15 21:00:00,2022-07-15,21.0,175.0,174.4303436279297,170.79254150390625,161.44612845302655,161.36982834527285
2022-07-15 22:00:00,2022-07-15,22.0,184.01,183.52587890625,181.8489532470703,171.07578700283491,171.0048320799915
2022-07-15 23:00:00,2022-07-15,23.0,180.06,179.67564392089844,179.6962432861328,167.12960634822778,167.05609204101344
2022-07-16 00:00:00,2022-07-15,24.0,164.32,170.65599060058594,168.02227783203125,157.15683122072087,157.2312885762069
2022-07-16 01:00:00,2022-07-16,1.0,175.65,168.0337677001953,165.12149047851562,156.49282470718336,155.49341379955067
2022-07-16 02:00:00,2022-07-16,2.0,161.0,160.7931365966797,151.3196258544922,152.76470744212568,152.26170252695115
2022-07-16 03:00:00,2022-07-16,3.0,150.0,155.62118530273438,145.86239624023438,148.86557369647275,148.73806892043314
2022-07-16 04:00:00,2022-07-16,4.0,130.05,154.1576690673828,144.92906188964844,148.5645044770873,148.22834015204913
2022-07-16 05:00:00,2022-07-16,5.0,136.85,154.61883544921875,146.91494750976562,149.75126276347348,149.11859031027606
2022-07-16 06:00:00,2022-07-16,6.0,137.0,156.02914428710938,147.50950622558594,147.05804819429085,146.6867558260366
2022-07-16 07:00:00,2022-07-16,7.0,130.05,152.73094177246094,146.77328491210938,144.8369424776016,145.02962997298684
2022-07-16 08:00:00,2022-07-16,8.0,123.45,150.17730712890625,147.51046752929688,141.17909711855918,142.1867858566762
2022-07-16 09:00:00,2022-07-16,9.0,122.78,147.64976501464844,139.53915405273438,135.57806899654827,136.98031880588627
2022-07-16 10:00:00,2022-07-16,10.0,122.32,144.0712432861328,132.5025177001953,131.71761911984737,133.03741516780195
2022-07-16 11:00:00,2022-07-16,11.0,122.02,142.5674285888672,133.46475219726562,132.0063222068993,133.58377932332624
2022-07-16 12:00:00,2022-07-16,12.0,120.69,138.55296325683594,130.9066162109375,131.57389801147335,134.08325170870535
2022-07-16 13:00:00,2022-07-16,13.0,121.69,140.48040771484375,136.1846466064453,133.87142744215834,136.44228490610766
2022-07-16 14:00:00,2022-07-16,14.0,122.32,140.26112365722656,138.67633056640625,138.27918753401957,139.26775992444374
2022-07-16 15:00:00,2022-07-16,15.0,122.14,139.14801025390625,137.181640625,137.3029712861159,137.4998355773723
2022-07-16 16:00:00,2022-07-16,16.0,122.02,137.90826416015625,135.92605590820312,137.8786800124773,138.4129626127924
2022-07-16 17:00:00,2022-07-16,17.0,120.84,135.40130615234375,131.395751953125,133.33741110043854,133.26471378133851
2022-07-16 18:00:00,2022-07-16,18.0,120.94,134.75340270996094,128.5921630859375,126.49636668223268,127.77574548798292
2022-07-16 19:00:00,2022-07-16,19.0,122.02,136.3011016845703,129.40899658203125,133.6267693964145,133.31690417350555
2022-07-16 20:00:00,2022-07-16,20.0,122.78,141.70791625976562,132.71063232421875,134.90722719575572,134.74790524254638
2022-07-16 21:00:00,2022-07-16,21.0,164.32,158.70928955078125,162.98452758789062,158.8673931940662,159.14154241473864
2022-07-16 22:00:00,2022-07-16,22.0,176.16,173.70498657226562,177.1273651123047,169.49340216053542,170.38917309137543
2022-07-16 23:00:00,2022-07-16,23.0,176.16,174.7320098876953,180.31971740722656,169.13214087409364,169.82836017403324
2022-07-17 00:00:00,2022-07-16,24.0,160.74,162.4828643798828,165.87747192382812,155.53578697296902,155.93052326260457
2022-07-17 01:00:00,2022-07-17,1.0,110.09,160.84124755859375,156.4398193359375,150.19607649827432,149.80568396120583
2022-07-17 02:00:00,2022-07-17,2.0,103.5,145.39830017089844,138.31179809570312,137.27855164655577,137.06277079771112
2022-07-17 03:00:00,2022-07-17,3.0,102.62,134.88783264160156,128.9322052001953,128.6973306498813,129.01293380265562
2022-07-17 04:00:00,2022-07-17,4.0,102.0,124.10790252685548,120.50881958007812,116.11346566728434,116.21167938556994
2022-07-17 05:00:00,2022-07-17,5.0,102.9,129.11944580078125,124.74378204345705,121.50907755848478,121.3320782303033
2022-07-17 06:00:00,2022-07-17,6.0,102.92,131.81358337402344,125.53699493408205,119.19727416669464,119.58362089046602
2022-07-17 07:00:00,2022-07-17,7.0,102.78,127.25456237792967,123.7594985961914,120.3462701034472,121.86073778195464
2022-07-17 08:00:00,2022-07-17,8.0,101.82,122.63385009765624,119.64273071289062,115.81067336777868,117.57838252610094
2022-07-17 09:00:00,2022-07-17,9.0,96.81,117.75587463378906,114.64866638183594,111.1793040855666,112.89135076286956
2022-07-17 10:00:00,2022-07-17,10.0,81.72,111.2975616455078,107.96194458007812,103.08353272213476,105.40408515699252
2022-07-17 11:00:00,2022-07-17,11.0,72.97,109.06637573242188,105.8758773803711,100.92219133249318,104.89439302344428
2022-07-17 12:00:00,2022-07-17,12.0,69.05,109.71002960205078,106.19520568847656,100.93213364881076,105.56757937771762
2022-07-17 13:00:00,2022-07-17,13.0,71.08,110.8971710205078,108.7940902709961,101.90498373892302,106.54098579330363
2022-07-17 14:00:00,2022-07-17,14.0,84.0,114.73365020751952,110.90398406982422,105.25763099874725,108.7669761701641
2022-07-17 15:00:00,2022-07-17,15.0,84.0,115.5939712524414,110.90917205810548,103.80704519202158,106.27960820730792
2022-07-17 16:00:00,2022-07-17,16.0,78.09,114.8374481201172,109.03546142578124,103.74924167572875,105.89710388262569
